date,option_symbol,expiration,type,strike,bid,ask,iv,delta,gamma,theta,vega,rho,volume,open_interest,last,last_trade_time,spot
2025-12-13 00:00:00,AAPL260220C00300000,2026-02-20 00:00:00,C,300.0,3.9,4.0,0.219,0.2589,0.0121,-0.0614,0.3976,0.13,498.0,30759.0,3.9,2025-12-12T15:52:47,278.2799987792969
2025-12-13 00:00:00,AAPL260220P00300000,2026-02-20 00:00:00,P,300.0,23.5,23.8,0.2138,-0.7739,0.0136,-0.069,0.3621,-0.2346,219.0,857.0,24.46,2025-12-12T15:40:10,278.2799987792969
2025-12-13 00:00:00,AAPL260220C00305000,2026-02-20 00:00:00,C,305.0,2.88,2.95,0.2177,0.2058,0.0107,-0.0537,0.3514,0.1036,579.0,3802.0,2.9,2025-12-12T15:59:31,278.2799987792969
2025-12-13 00:00:00,AAPL260220P00305000,2026-02-20 00:00:00,P,305.0,27.05,28.05,0.2123,-0.8356,0.0126,-0.0627,0.2974,-0.207,30.0,335.0,27.65,2025-12-12T15:18:41,278.2799987792969
2025-12-13 00:00:00,AAPL260220C00310000,2026-02-20 00:00:00,C,310.0,2.1,2.19,0.2176,0.1605,0.0092,-0.0458,0.3024,0.0809,1237.0,67856.0,2.14,2025-12-12T15:59:34,278.2799987792969
2025-12-13 00:00:00,AAPL260220C00315000,2026-02-20 00:00:00,C,315.0,1.51,1.62,0.218,0.1236,0.0077,-0.0383,0.2549,0.0624,82.0,2060.0,1.5,2025-12-12T15:53:40,278.2799987792969
2025-12-13 00:00:00,AAPL260220C00320000,2026-02-20 00:00:00,C,320.0,1.09,1.15,0.2187,0.094,0.0063,-0.0314,0.2106,0.0474,149.0,16080.0,1.05,2025-12-12T15:54:23,278.2799987792969
2025-12-13 00:00:00,AAPL260220P00320000,2026-02-20 00:00:00,P,320.0,40.05,43.3,0.2194,-0.9684,0.0065,-0.0342,0.0813,-0.0554,1.0,0.0,41.68,2025-12-12T10:35:30,278.2799987792969
2025-12-13 00:00:00,AAPL260220C00325000,2026-02-20 00:00:00,C,325.0,0.78,0.83,0.2202,0.0707,0.005,-0.0254,0.171,0.0356,72.0,948.0,0.79,2025-12-12T15:58:27,278.2799987792969
2025-12-13 00:00:00,AAPL260220C00330000,2026-02-20 00:00:00,C,330.0,0.55,0.6,0.2212,0.053,0.004,-0.0203,0.1376,0.0267,61.0,3074.0,0.55,2025-12-12T15:53:40,278.2799987792969
2025-12-13 00:00:00,AAPL260220P00330000,2026-02-20 00:00:00,P,330.0,50.1,53.4,0.2656,-0.9968,0.0011,-0.0024,0.0076,-0.0039,1.0,1.0,52.3,2025-12-12T11:29:28,278.2799987792969
2025-12-13 00:00:00,AAPL260220C00335000,2026-02-20 00:00:00,C,335.0,0.38,0.42,0.2226,0.0394,0.0031,-0.0161,0.1093,0.0198,27.0,349.0,0.41,2025-12-12T15:25:46,278.2799987792969
2025-12-13 00:00:00,AAPL260220C00340000,2026-02-20 00:00:00,C,340.0,0.27,0.3,0.2244,0.0292,0.0024,-0.0126,0.086,0.0147,50.0,2495.0,0.28,2025-12-12T15:45:16,278.2799987792969
2025-12-13 00:00:00,AAPL260220C00345000,2026-02-20 00:00:00,C,345.0,0.19,0.21,0.2263,0.0214,0.0018,-0.0098,0.0669,0.0107,1.0,6.0,0.2,2025-12-12T15:45:05,278.2799987792969
2025-12-13 00:00:00,AAPL260220C00350000,2026-02-20 00:00:00,C,350.0,0.13,0.16,0.2278,0.0158,0.0014,-0.0076,0.052,0.0079,6.0,1640.0,0.16,2025-12-12T13:21:33,278.2799987792969
2025-12-13 00:00:00,AAPL260220C00360000,2026-02-20 00:00:00,C,360.0,0.06,0.09,0.2333,0.0086,0.0008,-0.0045,0.0311,0.0043,10.0,549.0,0.09,2025-12-12T10:13:31,278.2799987792969
2025-12-13 00:00:00,AAPL260220C00370000,2026-02-20 00:00:00,C,370.0,0.02,0.05,0.2384,0.0048,0.0005,-0.0027,0.0189,0.0024,84.0,9050.0,0.05,2025-12-12T12:51:31,278.2799987792969
2025-12-13 00:00:00,AAPL260220C00380000,2026-02-20 00:00:00,C,380.0,0.0,0.03,0.2421,0.0028,0.0003,-0.0017,0.0118,0.0014,1.0,770.0,0.03,2025-12-12T13:32:38,278.2799987792969
2025-12-13 00:00:00,AAPL260220C00400000,2026-02-20 00:00:00,C,400.0,0.01,0.03,0.2714,0.0012,0.0001,-0.0008,0.0055,0.0006,245.0,6332.0,0.01,2025-12-12T14:28:36,278.2799987792969
2025-12-13 00:00:00,AAPL260220C00410000,2026-02-20 00:00:00,C,410.0,0.0,0.01,0.2646,0.0009,0.0001,-0.0006,0.0041,0.0004,1.0,286.0,0.01,2025-12-12T12:00:06,278.2799987792969
2025-12-13 00:00:00,AAPL260320P00140000,2026-03-20 00:00:00,P,140.0,0.08,0.1,0.5296,-0.004,0.0001,-0.0044,0.0174,-0.003,2.0,1630.0,0.1,2025-12-12T13:04:48,278.2799987792969
2025-12-13 00:00:00,AAPL260320P00145000,2026-03-20 00:00:00,P,145.0,0.1,0.33,0.5187,-0.0047,0.0002,-0.0049,0.0201,-0.0035,4.0,803.0,0.1,2025-12-12T15:08:54,278.2799987792969
2025-12-13 00:00:00,AAPL260320P00150000,2026-03-20 00:00:00,P,150.0,0.12,0.25,0.5016,-0.0055,0.0002,-0.0056,0.0233,-0.0041,1.0,2585.0,0.14,2025-12-12T15:13:21,278.2799987792969
2025-12-13 00:00:00,AAPL260320P00155000,2026-03-20 00:00:00,P,155.0,0.14,0.17,0.4877,-0.0065,0.0003,-0.0062,0.027,-0.0048,30.0,3284.0,0.15,2025-12-12T10:21:40,278.2799987792969
2025-12-13 00:00:00,AAPL260320P00160000,2026-03-20 00:00:00,P,160.0,0.16,0.19,0.471,-0.0076,0.0003,-0.007,0.0312,-0.0057,91.0,5251.0,0.17,2025-12-12T15:08:54,278.2799987792969
2025-12-13 00:00:00,AAPL260320P00165000,2026-03-20 00:00:00,P,165.0,0.19,0.22,0.4569,-0.009,0.0004,-0.0079,0.036,-0.0067,1.0,3883.0,0.21,2025-12-12T14:46:38,278.2799987792969
2025-12-13 00:00:00,AAPL260320P00170000,2026-03-20 00:00:00,P,170.0,0.22,0.25,0.4418,-0.0106,0.0004,-0.0088,0.0418,-0.0079,82.0,10112.0,0.25,2025-12-12T14:46:31,278.2799987792969
2025-12-13 00:00:00,AAPL260320P00180000,2026-03-20 00:00:00,P,180.0,0.31,0.34,0.4154,-0.0149,0.0006,-0.0112,0.0557,-0.011,15.0,5498.0,0.33,2025-12-12T15:36:43,278.2799987792969
2025-12-13 00:00:00,AAPL260320P00185000,2026-03-20 00:00:00,P,185.0,0.35,0.4,0.4029,-0.0177,0.0008,-0.0126,0.0649,-0.013,28.0,3690.0,0.38,2025-12-12T14:46:18,278.2799987792969
2025-12-13 00:00:00,AAPL260320P00190000,2026-03-20 00:00:00,P,190.0,0.44,0.47,0.3908,-0.0211,0.0009,-0.0142,0.0749,-0.0155,5.0,8875.0,0.46,2025-12-12T14:46:17,278.2799987792969
2025-12-13 00:00:00,AAPL260320P00195000,2026-03-20 00:00:00,P,195.0,0.52,0.56,0.3784,-0.0252,0.0011,-0.016,0.0868,-0.0184,10.0,6967.0,0.54,2025-12-12T15:51:09,278.2799987792969
2025-12-13 00:00:00,AAPL260320C00200000,2026-03-20 00:00:00,C,200.0,80.25,81.7,0.3398,0.9712,0.0013,-0.0179,0.1003,0.5022,8.0,5604.0,80.82,2025-12-12T10:22:05,278.2799987792969
2025-12-13 00:00:00,AAPL260320P00200000,2026-03-20 00:00:00,P,200.0,0.61,0.67,0.3667,-0.0301,0.0013,-0.0181,0.101,-0.0221,151.0,7988.0,0.66,2025-12-12T15:51:09,278.2799987792969
2025-12-13 00:00:00,AAPL260320C00210000,2026-03-20 00:00:00,C,210.0,70.8,72.0,0.3298,0.9581,0.0018,-0.0228,0.1347,0.5182,1.0,4457.0,72.0,2025-12-12T12:39:43,278.2799987792969
2025-12-13 00:00:00,AAPL260320P00210000,2026-03-20 00:00:00,P,210.0,0.9,0.95,0.3452,-0.0435,0.0018,-0.0231,0.1362,-0.0317,107.0,12937.0,0.95,2025-12-12T15:36:43,278.2799987792969
2025-12-13 00:00:00,AAPL260320C00220000,2026-03-20 00:00:00,C,220.0,61.7,62.35,0.3204,0.9389,0.0026,-0.0289,0.18,0.5294,300.0,5553.0,61.47,2025-12-12T11:18:34,278.2799987792969
2025-12-13 00:00:00,AAPL260320P00220000,2026-03-20 00:00:00,P,220.0,1.31,1.37,0.3252,-0.0629,0.0026,-0.0293,0.1821,-0.0457,95.0,18390.0,1.26,2025-12-12T15:04:22,278.2799987792969
2025-12-13 00:00:00,AAPL260320C00230000,2026-03-20 00:00:00,C,230.0,52.5,53.05,0.3042,0.9112,0.0036,-0.0363,0.2378,0.5336,24.0,6554.0,52.35,2025-12-12T15:47:07,278.2799987792969
2025-12-13 00:00:00,AAPL260320P00230000,2026-03-20 00:00:00,P,230.0,1.91,2.01,0.3073,-0.091,0.0037,-0.0368,0.24,-0.0653,653.0,12033.0,1.98,2025-12-12T15:58:27,278.2799987792969
2025-12-13 00:00:00,AAPL260320C00240000,2026-03-20 00:00:00,C,240.0,43.6,44.0,0.2885,0.8717,0.005,-0.0447,0.308,0.5282,47.0,12728.0,43.23,2025-12-12T15:43:42,278.2799987792969
2025-12-13 00:00:00,AAPL260320P00240000,2026-03-20 00:00:00,P,240.0,2.84,2.94,0.2901,-0.1314,0.0051,-0.0456,0.3107,-0.0927,222.0,9118.0,2.9,2025-12-12T15:58:27,278.2799987792969
2025-12-13 00:00:00,AAPL260320C00250000,2026-03-20 00:00:00,C,250.0,35.1,35.45,0.2734,0.817,0.0067,-0.0536,0.3869,0.5105,129.0,13455.0,35.25,2025-12-12T15:50:00,278.2799987792969
2025-12-13 00:00:00,AAPL260320P00250000,2026-03-20 00:00:00,P,250.0,4.2,4.35,0.2751,-0.1873,0.0068,-0.0548,0.3902,-0.1304,206.0,24892.0,4.3,2025-12-12T15:56:35,278.2799987792969
2025-12-13 00:00:00,AAPL260320C00260000,2026-03-20 00:00:00,C,260.0,27.3,27.65,0.2601,0.744,0.0086,-0.0617,0.4669,0.4777,81.0,10333.0,27.3,2025-12-12T15:55:57,278.2799987792969
2025-12-13 00:00:00,AAPL260320P00260000,2026-03-20 00:00:00,P,260.0,6.2,6.4,0.2602,-0.2624,0.0088,-0.0634,0.4714,-0.1782,176.0,9969.0,6.45,2025-12-12T15:48:14,278.2799987792969
2025-12-13 00:00:00,AAPL260320C00270000,2026-03-20 00:00:00,C,270.0,20.25,20.5,0.2471,0.6516,0.0104,-0.0675,0.5347,0.4277,236.0,11841.0,20.25,2025-12-12T15:50:41,278.2799987792969
2025-12-13 00:00:00,AAPL260320P00270000,2026-03-20 00:00:00,P,270.0,9.1,9.25,0.2476,-0.3587,0.0107,-0.0699,0.537,-0.2351,313.0,4431.0,9.28,2025-12-12T15:55:12,278.2799987792969
2025-12-13 00:00:00,AAPL260320C00280000,2026-03-20 00:00:00,C,280.0,14.25,14.45,0.2366,0.542,0.0116,-0.0693,0.5723,0.3626,2591.0,29116.0,14.25,2025-12-12T15:55:57,278.2799987792969
2025-12-13 00:00:00,AAPL260320P00280000,2026-03-20 00:00:00,P,280.0,13.05,13.25,0.236,-0.4726,0.0122,-0.0726,0.57,-0.2913,277.0,4020.0,13.2,2025-12-12T15:58:47,278.2799987792969
2025-12-13 00:00:00,AAPL260320C00290000,2026-03-20 00:00:00,C,290.0,9.45,9.65,0.2285,0.4252,0.0118,-0.0661,0.5656,0.2883,250.0,11302.0,9.15,2025-12-12T15:54:24,278.2799987792969
2025-12-13 00:00:00,AAPL260320P00290000,2026-03-20 00:00:00,P,290.0,18.3,18.5,0.2272,-0.5976,0.0127,-0.0707,0.5528,-0.3355,67.0,494.0,18.8,2025-12-12T15:53:40,278.2799987792969
2025-12-13 00:00:00,AAPL260320C00300000,2026-03-20 00:00:00,C,300.0,6.0,6.15,0.223,0.313,0.011,-0.0582,0.5131,0.2144,2002.0,14419.0,6.07,2025-12-12T15:56:11,278.2799987792969
2025-12-13 00:00:00,AAPL260320P00300000,2026-03-20 00:00:00,P,300.0,24.9,25.15,0.2198,-0.721,0.0122,-0.0649,0.4782,-0.338,11.0,810.0,24.65,2025-12-12T13:12:00,278.2799987792969
2025-12-13 00:00:00,AAPL260320C00310000,2026-03-20 00:00:00,C,310.0,3.65,3.8,0.2211,0.2178,0.0092,-0.0476,0.4291,0.1502,180.0,6754.0,3.75,2025-12-12T15:56:35,278.2799987792969
2025-12-13 00:00:00,AAPL260320P00310000,2026-03-20 00:00:00,P,310.0,32.6,33.5,0.2189,-0.8316,0.0111,-0.057,0.3531,-0.2889,17.0,306.0,33.12,2025-12-12T14:19:35,278.2799987792969
2025-12-13 00:00:00,AAPL260320C00320000,2026-03-20 00:00:00,C,320.0,2.2,2.27,0.2209,0.1453,0.0071,-0.0367,0.3354,0.1004,208.0,10213.0,2.19,2025-12-12T15:53:08,278.2799987792969
2025-12-13 00:00:00,AAPL260320C00330000,2026-03-20 00:00:00,C,330.0,1.29,1.35,0.2222,0.094,0.0052,-0.027,0.2489,0.0651,29.0,2956.0,1.31,2025-12-12T15:49:49,278.2799987792969
2025-12-13 00:00:00,AAPL260320C00340000,2026-03-20 00:00:00,C,340.0,0.75,0.79,0.2244,0.0598,0.0036,-0.0192,0.1784,0.0414,16.0,1801.0,0.79,2025-12-12T15:25:48,278.2799987792969
2025-12-13 00:00:00,AAPL260320C00350000,2026-03-20 00:00:00,C,350.0,0.43,0.46,0.2267,0.0374,0.0025,-0.0132,0.1237,0.0258,9.0,2769.0,0.44,2025-12-12T15:58:27,278.2799987792969
2025-12-13 00:00:00,AAPL260320C00360000,2026-03-20 00:00:00,C,360.0,0.25,0.27,0.2296,0.0231,0.0016,-0.009,0.0841,0.0159,30.0,1787.0,0.29,2025-12-12T09:42:05,278.2799987792969
2025-12-13 00:00:00,AAPL260320C00370000,2026-03-20 00:00:00,C,370.0,0.15,0.17,0.2345,0.0142,0.0011,-0.006,0.0563,0.0098,31.0,13251.0,0.16,2025-12-12T12:02:15,278.2799987792969
2025-12-13 00:00:00,AAPL260320C00380000,2026-03-20 00:00:00,C,380.0,0.08,0.1,0.2365,0.0088,0.0007,-0.004,0.0376,0.0061,1101.0,437.0,0.1,2025-12-12T15:45:25,278.2799987792969
2025-12-13 00:00:00,AAPL260320C00400000,2026-03-20 00:00:00,C,400.0,0.03,0.15,0.2491,0.0036,0.0003,-0.0018,0.0172,0.0024,208.0,661.0,0.04,2025-12-12T13:06:45,278.2799987792969
2025-12-13 00:00:00,AAPL260417P00145000,2026-04-17 00:00:00,P,145.0,0.12,0.23,0.4833,-0.0064,0.0002,-0.0054,0.0305,-0.0063,1.0,77.0,0.16,2025-12-12T13:44:28,278.2799987792969
2025-12-13 00:00:00,AAPL260417P00150000,2026-04-17 00:00:00,P,150.0,0.18,0.21,0.467,-0.0076,0.0003,-0.0061,0.0352,-0.0074,20.0,734.0,0.19,2025-12-12T13:47:49,278.2799987792969
2025-12-13 00:00:00,AAPL260417P00165000,2026-04-17 00:00:00,P,165.0,0.3,0.37,0.4296,-0.0125,0.0005,-0.0087,0.0543,-0.012,3.0,59.0,0.33,2025-12-12T10:28:53,278.2799987792969
2025-12-13 00:00:00,AAPL260417P00175000,2026-04-17 00:00:00,P,175.0,0.42,0.45,0.4066,-0.0174,0.0006,-0.0111,0.0725,-0.0168,5.0,195.0,0.45,2025-12-12T10:21:14,278.2799987792969
2025-12-13 00:00:00,AAPL260417P00190000,2026-04-17 00:00:00,P,190.0,0.69,0.73,0.3744,-0.0288,0.0011,-0.0156,0.1102,-0.0275,1.0,1101.0,0.67,2025-12-12T13:51:52,278.2799987792969
2025-12-13 00:00:00,AAPL260417C00195000,2026-04-17 00:00:00,C,195.0,85.65,87.8,0.3398,0.9674,0.0012,-0.0173,0.1253,0.6238,1.0,242.0,86.51,2025-12-12T11:13:01,278.2799987792969
2025-12-13 00:00:00,AAPL260417P00200000,2026-04-17 00:00:00,P,200.0,0.98,1.01,0.3548,-0.0403,0.0015,-0.0196,0.1453,-0.0383,9.0,4846.0,0.94,2025-12-12T13:29:25,278.2799987792969
2025-12-13 00:00:00,AAPL260417P00205000,2026-04-17 00:00:00,P,205.0,1.13,1.23,0.3449,-0.0478,0.0018,-0.022,0.1659,-0.0451,1.0,818.0,1.24,2025-12-12T12:06:23,278.2799987792969
2025-12-13 00:00:00,AAPL260417P00220000,2026-04-17 00:00:00,P,220.0,1.9,2.04,0.3188,-0.0789,0.0028,-0.0303,0.2443,-0.0737,23.0,1556.0,2.04,2025-12-12T15:36:43,278.2799987792969
2025-12-13 00:00:00,AAPL260417C00225000,2026-04-17 00:00:00,C,225.0,58.3,59.0,0.3003,0.9094,0.0032,-0.0329,0.2738,0.665,8.0,857.0,59.06,2025-12-12T13:26:09,278.2799987792969
2025-12-13 00:00:00,AAPL260417P00225000,2026-04-17 00:00:00,P,225.0,2.19,2.38,0.3107,-0.0931,0.0033,-0.0335,0.2765,-0.0865,3.0,6960.0,2.28,2025-12-12T14:34:04,278.2799987792969
2025-12-13 00:00:00,AAPL260417C00230000,2026-04-17 00:00:00,C,230.0,53.9,54.7,0.2985,0.893,0.0037,-0.0362,0.3077,0.665,69.0,651.0,54.08,2025-12-12T11:13:08,278.2799987792969
2025-12-13 00:00:00,AAPL260417P00230000,2026-04-17 00:00:00,P,230.0,2.7,2.86,0.3026,-0.1099,0.0038,-0.0369,0.3111,-0.1017,26.0,1950.0,2.71,2025-12-12T15:22:58,278.2799987792969
2025-12-13 00:00:00,AAPL260417C00235000,2026-04-17 00:00:00,C,235.0,49.65,50.15,0.291,0.8741,0.0043,-0.0396,0.3447,0.662,57.0,789.0,49.6,2025-12-12T15:30:13,278.2799987792969
2025-12-13 00:00:00,AAPL260417P00235000,2026-04-17 00:00:00,P,235.0,3.25,3.35,0.295,-0.1293,0.0044,-0.0405,0.3483,-0.1186,11.0,3247.0,3.22,2025-12-12T12:46:18,278.2799987792969
2025-12-13 00:00:00,AAPL260417C00240000,2026-04-17 00:00:00,C,240.0,45.4,45.75,0.2852,0.8523,0.0049,-0.0431,0.3831,0.6561,15.0,3096.0,44.66,2025-12-12T15:38:05,278.2799987792969
2025-12-13 00:00:00,AAPL260417P00240000,2026-04-17 00:00:00,P,240.0,3.85,4.0,0.2883,-0.1517,0.005,-0.0442,0.3873,-0.1381,53.0,4833.0,3.75,2025-12-12T13:48:29,278.2799987792969
2025-12-13 00:00:00,AAPL260417C00245000,2026-04-17 00:00:00,C,245.0,41.2,41.55,0.2785,0.8273,0.0056,-0.0466,0.4235,0.6466,6.0,3418.0,40.51,2025-12-12T15:38:05,278.2799987792969
2025-12-13 00:00:00,AAPL260417P00245000,2026-04-17 00:00:00,P,245.0,4.6,4.75,0.2813,-0.1775,0.0057,-0.0478,0.4277,-0.1601,50.0,2971.0,4.45,2025-12-12T13:38:49,278.2799987792969
2025-12-13 00:00:00,AAPL260417C00250000,2026-04-17 00:00:00,C,250.0,37.1,37.5,0.2713,0.7989,0.0063,-0.05,0.464,0.6336,63.0,1463.0,37.2,2025-12-12T15:49:17,278.2799987792969
2025-12-13 00:00:00,AAPL260417P00250000,2026-04-17 00:00:00,P,250.0,5.45,5.55,0.2735,-0.2068,0.0065,-0.0515,0.4698,-0.1848,829.0,3919.0,5.55,2025-12-12T15:59:52,278.2799987792969
2025-12-13 00:00:00,AAPL260417C00255000,2026-04-17 00:00:00,C,255.0,33.05,33.55,0.2641,0.7668,0.007,-0.0532,0.5044,0.6163,85.0,1068.0,33.0,2025-12-12T14:29:39,278.2799987792969
2025-12-13 00:00:00,AAPL260417P00255000,2026-04-17 00:00:00,P,255.0,6.45,6.65,0.2679,-0.24,0.0072,-0.0549,0.5089,-0.2115,103.0,1575.0,6.65,2025-12-12T15:52:18,278.2799987792969
2025-12-13 00:00:00,AAPL260417C00260000,2026-04-17 00:00:00,C,260.0,29.45,29.8,0.2606,0.731,0.0077,-0.056,0.5429,0.5951,449.0,5088.0,29.53,2025-12-12T15:51:20,278.2799987792969
2025-12-13 00:00:00,AAPL260417P00260000,2026-04-17 00:00:00,P,260.0,7.65,7.8,0.2611,-0.2773,0.008,-0.0581,0.5478,-0.2408,157.0,1996.0,8.05,2025-12-12T15:54:00,278.2799987792969
2025-12-13 00:00:00,AAPL260417C00265000,2026-04-17 00:00:00,C,265.0,25.95,26.25,0.2546,0.6915,0.0084,-0.0584,0.578,0.5697,80.0,1387.0,25.48,2025-12-12T15:37:52,278.2799987792969
2025-12-13 00:00:00,AAPL260417P00265000,2026-04-17 00:00:00,P,265.0,9.05,9.2,0.2552,-0.3186,0.0088,-0.0608,0.5823,-0.2718,11.0,1564.0,9.5,2025-12-12T15:54:00,278.2799987792969
2025-12-13 00:00:00,AAPL260417C00270000,2026-04-17 00:00:00,C,270.0,22.65,22.95,0.2492,0.6484,0.0091,-0.0603,0.6083,0.5397,151.0,3232.0,22.7,2025-12-12T15:50:00,278.2799987792969
2025-12-13 00:00:00,AAPL260417P00270000,2026-04-17 00:00:00,P,270.0,10.7,10.8,0.2492,-0.3639,0.0095,-0.063,0.6111,-0.3032,78.0,1198.0,10.8,2025-12-12T15:59:46,278.2799987792969
2025-12-13 00:00:00,AAPL260417C00275000,2026-04-17 00:00:00,C,275.0,19.55,19.7,0.2436,0.6017,0.0096,-0.0614,0.6318,0.506,105.0,3169.0,19.3,2025-12-12T15:53:40,278.2799987792969
2025-12-13 00:00:00,AAPL260417P00275000,2026-04-17 00:00:00,P,275.0,12.6,12.7,0.2438,-0.4131,0.0102,-0.0645,0.6326,-0.3363,37.0,1849.0,13.0,2025-12-12T15:44:40,278.2799987792969
2025-12-13 00:00:00,AAPL260417C00280000,2026-04-17 00:00:00,C,280.0,16.7,16.85,0.2396,0.5531,0.0101,-0.0617,0.647,0.4694,191.0,3156.0,16.64,2025-12-12T15:48:36,278.2799987792969
2025-12-13 00:00:00,AAPL260417P00280000,2026-04-17 00:00:00,P,280.0,14.7,14.85,0.2388,-0.4652,0.0107,-0.0653,0.6441,-0.3666,9.0,966.0,15.29,2025-12-12T15:37:00,278.2799987792969
2025-12-13 00:00:00,AAPL260417C00285000,2026-04-17 00:00:00,C,285.0,14.1,14.25,0.2352,0.502,0.0104,-0.0611,0.6525,0.4292,155.0,4366.0,13.95,2025-12-12T15:51:01,278.2799987792969
2025-12-13 00:00:00,AAPL260417P00285000,2026-04-17 00:00:00,P,285.0,17.15,17.25,0.2348,-0.5196,0.0111,-0.0652,0.6444,-0.392,41.0,729.0,17.65,2025-12-12T15:32:46,278.2799987792969
2025-12-13 00:00:00,AAPL260417C00290000,2026-04-17 00:00:00,C,290.0,11.8,11.95,0.2319,0.451,0.0104,-0.0597,0.6478,0.3883,100.0,5091.0,11.83,2025-12-12T15:56:58,278.2799987792969
2025-12-13 00:00:00,AAPL260417P00290000,2026-04-17 00:00:00,P,290.0,19.85,20.0,0.2309,-0.5754,0.0113,-0.0644,0.6323,-0.4153,4.0,256.0,20.12,2025-12-12T14:29:51,278.2799987792969
2025-12-13 00:00:00,AAPL260417C00295000,2026-04-17 00:00:00,C,295.0,9.8,9.95,0.2289,0.4001,0.0103,-0.0574,0.6328,0.3468,265.0,6206.0,9.78,2025-12-12T15:52:21,278.2799987792969
2025-12-13 00:00:00,AAPL260417P00295000,2026-04-17 00:00:00,P,295.0,22.85,23.1,0.2278,-0.6313,0.0113,-0.0629,0.607,-0.4273,2.0,293.0,22.97,2025-12-12T14:33:41,278.2799987792969
2025-12-13 00:00:00,AAPL260417C00300000,2026-04-17 00:00:00,C,300.0,8.05,8.2,0.2267,0.3505,0.01,-0.0544,0.6077,0.3052,571.0,6740.0,8.0,2025-12-12T15:55:09,278.2799987792969
2025-12-13 00:00:00,AAPL260417P00300000,2026-04-17 00:00:00,P,300.0,25.65,26.45,0.2248,-0.686,0.0112,-0.0608,0.5699,-0.4289,2.0,353.0,26.77,2025-12-12T11:08:18,278.2799987792969
2025-12-13 00:00:00,AAPL260417C00305000,2026-04-17 00:00:00,C,305.0,6.55,6.7,0.2253,0.3045,0.0095,-0.051,0.575,0.2662,80.0,6868.0,6.6,2025-12-12T15:16:30,278.2799987792969
2025-12-13 00:00:00,AAPL260417P00305000,2026-04-17 00:00:00,P,305.0,29.7,30.6,0.2218,-0.739,0.0109,-0.0583,0.5202,-0.4178,3.0,191.0,29.2,2025-12-12T13:29:34,278.2799987792969
2025-12-13 00:00:00,AAPL260417C00310000,2026-04-17 00:00:00,C,310.0,5.3,5.45,0.224,0.2617,0.0089,-0.0471,0.5362,0.2297,71.0,2676.0,5.35,2025-12-12T15:31:44,278.2799987792969
2025-12-13 00:00:00,AAPL260417C00315000,2026-04-17 00:00:00,C,315.0,4.3,4.4,0.223,0.2228,0.0082,-0.0429,0.4926,0.1961,126.0,2603.0,4.25,2025-12-12T14:27:25,278.2799987792969
2025-12-13 00:00:00,AAPL260417P00315000,2026-04-17 00:00:00,P,315.0,37.55,38.55,0.2211,-0.836,0.01,-0.0527,0.3916,-0.3574,15.0,267.0,38.75,2025-12-12T11:39:07,278.2799987792969
2025-12-13 00:00:00,AAPL260417C00320000,2026-04-17 00:00:00,C,320.0,3.45,3.55,0.2226,0.1884,0.0074,-0.0387,0.4472,0.166,41.0,2033.0,3.65,2025-12-12T12:43:56,278.2799987792969
2025-12-13 00:00:00,AAPL260417C00325000,2026-04-17 00:00:00,C,325.0,2.75,2.87,0.2226,0.1582,0.0066,-0.0346,0.4019,0.1398,71.0,2381.0,2.77,2025-12-12T15:45:32,278.2799987792969
2025-12-13 00:00:00,AAPL260417C00330000,2026-04-17 00:00:00,C,330.0,2.21,2.36,0.2228,0.1322,0.0058,-0.0306,0.3574,0.117,71.0,1666.0,2.24,2025-12-12T15:59:37,278.2799987792969
2025-12-13 00:00:00,AAPL260417C00340000,2026-04-17 00:00:00,C,340.0,1.4,1.49,0.2235,0.0904,0.0044,-0.0233,0.2747,0.0802,13.0,1051.0,1.41,2025-12-12T15:45:10,278.2799987792969
2025-12-13 00:00:00,AAPL260417C00350000,2026-04-17 00:00:00,C,350.0,0.87,0.92,0.2248,0.0605,0.0032,-0.0171,0.2042,0.0536,79.0,1073.0,0.91,2025-12-12T13:48:22,278.2799987792969
2025-12-13 00:00:00,AAPL260417C00360000,2026-04-17 00:00:00,C,360.0,0.53,0.6,0.2257,0.0399,0.0023,-0.0122,0.1479,0.0353,28.0,1054.0,0.6,2025-12-12T15:32:47,278.2799987792969
2025-12-13 00:00:00,AAPL260417C00370000,2026-04-17 00:00:00,C,370.0,0.32,0.35,0.2273,0.0259,0.0016,-0.0086,0.1048,0.0229,3095.0,153.0,0.32,2025-12-12T15:45:16,278.2799987792969
2025-12-13 00:00:00,AAPL260417C00380000,2026-04-17 00:00:00,C,380.0,0.19,0.22,0.2291,0.0166,0.0011,-0.0059,0.0728,0.0147,4.0,2821.0,0.24,2025-12-12T14:32:57,278.2799987792969
2025-12-13 00:00:00,AAPL260417C00390000,2026-04-17 00:00:00,C,390.0,0.11,0.33,0.2309,0.0108,0.0008,-0.0041,0.0509,0.0095,1.0,315.0,0.12,2025-12-12T15:49:01,278.2799987792969
2025-12-13 00:00:00,AAPL260417C00400000,2026-04-17 00:00:00,C,400.0,0.06,0.09,0.2325,0.007,0.0005,-0.0028,0.0349,0.0061,1.0,13065.0,0.08,2025-12-12T15:47:26,278.2799987792969
2025-12-13 00:00:00,AAPL260417C00410000,2026-04-17 00:00:00,C,410.0,0.03,0.06,0.2341,0.0046,0.0003,-0.0019,0.0242,0.004,1.0,30.0,0.04,2025-12-12T15:49:01,278.2799987792969
