date,cash,value,SPY_qty,QQQ_qty,VEA_qty,EEM_qty,BIL_qty,GLD_qty,SPY,QQQ,VEA,EEM,BIL,GLD
2015-01-02,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-05,77.15,9990.09,15.737198238117404,33.67833864929138,3.6285648714767924,19.487191050827064,26.20082011493443,12.272089564596188,2651.24,3153.06,97.77,589.32,2000.44,1421.11
2015-01-06,77.15,9935.04,15.737198238117404,33.67833864929138,3.6285648714767924,19.487191050827064,26.20082011493443,12.272089564596188,2626.27,3110.78,96.68,586.85,2000.0,1437.31
2015-01-07,77.15,10013.12,15.737198238117404,33.67833864929138,3.6285648714767924,19.487191050827064,26.20082011493443,12.272089564596188,2658.99,3150.88,97.72,599.54,2000.0,1428.84
2015-01-08,77.15,10126.3,15.737198238117404,33.67833864929138,3.6285648714767924,19.487191050827064,26.20082011493443,12.272089564596188,2706.18,3211.19,99.2,609.75,2000.0,1422.83
2015-01-09,77.15,10097.18,15.737198238117404,33.67833864929138,3.6285648714767924,19.487191050827064,26.20082011493443,12.272089564596188,2684.49,3190.05,98.73,607.74,2000.0,1439.03
2015-01-12,77.15,10053.79,15.737198238117404,33.67833864929138,3.6285648714767924,19.487191050827064,26.20082011493443,12.272089564596188,2663.46,3156.79,98.62,602.79,2000.0,1454.98
2015-01-13,77.15,10046.19,15.737198238117404,33.67833864929138,3.6285648714767924,19.487191050827064,26.20082011493443,12.272089564596188,2655.97,3155.86,99.1,608.05,2000.0,1450.07
2015-01-14,77.15,10006.75,15.737198238117404,33.67833864929138,3.6285648714767924,19.487191050827064,26.20082011493443,12.272089564596188,2639.94,3138.45,98.83,604.64,2000.0,1447.74
2015-01-15,77.15,9980.24,15.737198238117404,33.67833864929138,3.6285648714767924,19.487191050827064,26.20082011493443,12.272089564596188,2615.75,3097.73,99.39,606.04,2000.0,1484.19
2015-01-16,77.15,10076.5,15.737198238117404,33.67833864929138,3.6285648714767924,19.487191050827064,26.20082011493443,12.272089564596188,2650.06,3134.1,100.48,611.14,2000.0,1503.58
2015-01-20,77.15,10127.16,15.737198238117404,33.67833864929138,3.6285648714767924,19.487191050827064,26.20082011493443,12.272089564596188,2655.71,3158.97,100.93,610.21,2000.0,1524.19
2015-01-21,77.15,10171.74,15.737198238117404,33.67833864929138,3.6285648714767924,19.487191050827064,26.20082011493443,12.272089564596188,2669.11,3175.13,101.67,623.68,2000.44,1524.56
2015-01-22,77.15,10294.31,15.737198238117404,33.67833864929138,3.6285648714767924,19.487191050827064,26.20082011493443,12.272089564596188,2708.81,3233.88,102.04,635.59,2000.0,1536.83
